time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-09-12T02:04:00.570Z,19.6433,-64.1881,52,3.9,md,10,297,1.3015,0.45,pr,pr2024256001,2024-10-05T01:44:08.040Z,"158 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,5.96,22.6,0.12,4,reviewed,pr,pr
2024-09-12T00:14:44.980Z,19.4628,-66.255,11,3.95,md,18,216,1.3128,0.5,pr,pr2024256000,2024-10-06T23:24:36.040Z,"110 km N of Brenas, Puerto Rico",earthquake,1.37,3.13,0.07,15,reviewed,pr,pr
2024-09-11T22:34:27.660Z,17.8013333333333,-66.8638333333333,7.16,2.52,md,8,267,0.1752,0.11,pr,pr71459773,2024-09-11T22:47:49.120Z,"19 km SSE of Guánica, Puerto Rico",earthquake,0.56,0.51,0.0307437811279687,5,reviewed,pr,pr
2024-09-11T22:31:50.443Z,-21.5303,-179.2063,601.587,4.5,mb,60,83,3.748,0.81,us,us7000nd6q,2024-10-06T22:43:08.040Z,"Fiji region",earthquake,10.91,7.725,0.082,44,reviewed,us,us
2024-09-11T21:22:54.284Z,-15.2733,168.1897,10,4.4,mb,23,158,6.43,0.76,us,us7000nd65,2024-10-06T21:40:22.040Z,"113 km ENE of Luganville, Vanuatu",earthquake,12.03,1.932,0.118,21,reviewed,us,us
2024-09-11T21:15:49.227Z,24.1544,122.1415,40.537,4.3,mwr,48,65,0.852,0.8,us,us7000nd5x,2024-10-06T19:35:01.390Z,"58 km ENE of Hualien City, Taiwan",earthquake,4.16,6.503,0.078,16,reviewed,us,us
2024-09-11T20:44:48.400Z,-15.265,168.5578,10,4.5,mb,21,208,6.645,0.92,us,us7000nd5w,2024-10-03T16:39:56.040Z,"152 km E of Luganville, Vanuatu",earthquake,14.49,1.949,0.14,17,reviewed,us,us
2024-09-11T20:36:25.676Z,-15.263,168.1901,17.258,4.9,mb,49,63,6.439,0.73,us,us7000nd5u,2024-10-03T16:36:32.040Z,"113 km ENE of Luganville, Vanuatu",earthquake,10.96,3.739,0.086,42,reviewed,us,us
2024-09-11T19:52:23.809Z,-15.2249,168.1888,16.108,5,mb,51,74,6.469,0.84,us,us7000nd5k,2024-10-03T16:33:16.040Z,"114 km ENE of Luganville, Vanuatu",earthquake,10.58,3.938,0.078,52,reviewed,us,us
2024-09-11T19:22:55.878Z,-15.257,168.0658,18.766,5.8,mww,114,26,6.376,0.86,us,us7000nd53,2024-10-07T18:34:29.159Z,"101 km ENE of Luganville, Vanuatu",earthquake,10.11,3.422,0.048,42,reviewed,us,us
2024-09-11T18:47:00.044Z,-15.3187,167.967,35.646,5,mb,67,49,6.272,0.66,us,us7000nd4v,2024-10-03T16:04:23.040Z,"89 km ENE of Luganville, Vanuatu",earthquake,8.47,5.632,0.073,60,reviewed,us,us
2024-09-11T18:24:02.425Z,51.695,-178.568,18.315,2.8,ml,16,142,0.142,0.25,us,us7000nd7q,2024-09-24T14:41:14.040Z,"134 km W of Adak, Alaska",earthquake,1.74,3.994,0.097,14,reviewed,us,us
2024-09-11T18:17:57.405Z,-15.2867,168.2834,10,5.7,mww,154,50,6.471,1,us,us7000nd4s,2024-10-03T16:01:15.120Z,"123 km ENE of Luganville, Vanuatu",earthquake,8.54,1.763,0.056,31,reviewed,us,us
2024-09-11T18:01:52.807Z,-8.0279,117.2215,9.974,4.6,mb,42,70,3.07,0.52,us,us7000nd4r,2024-10-03T15:38:33.702Z,"51 km NW of Pototano, Indonesia",earthquake,8.04,5.272,0.107,26,reviewed,us,us
2024-09-11T17:38:17.045Z,18.7518,145.5878,172.645,4.6,mb,93,31,3.497,1.02,us,us7000nd4k,2024-10-03T15:36:14.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.14,5.759,0.041,174,reviewed,us,us
2024-09-11T17:02:08.126Z,61.4151,-151.5654,79.1,2.8,ml,,,,0.51,ak,ak024bq06bae,2024-09-24T14:43:27.040Z,"40 km NW of Beluga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-09-11T16:46:05.054Z,-3.2871,146.4088,8,6.3,mww,145,79,1.562,1.21,us,us7000nd4f,2024-10-07T18:31:40.491Z,"168 km SW of Lorengau, Papua New Guinea",earthquake,7.41,1.799,0.047,43,reviewed,us,us
2024-09-11T16:12:03.088Z,-27.8454,-179.7557,424.732,4.6,mb,73,76,2.128,0.81,us,us7000nd3i,2024-10-04T23:58:25.040Z,"Kermadec Islands region",earthquake,13.48,5.117,0.065,70,reviewed,us,us
2024-09-11T16:04:05.774Z,42.9834,145.4184,47.786,4.4,mb,76,176,1.932,0.59,us,us7000nd3f,2024-10-04T23:52:40.144Z,"39 km SSW of Nemuro, Japan",earthquake,8.77,6,0.071,57,reviewed,us,us
2024-09-11T14:55:05.345Z,-17.7667,-178.6784,563.62,4.3,mb,59,54,3.115,0.64,us,us7000nd38,2024-09-17T08:38:13.040Z,"215 km E of Levuka, Fiji",earthquake,13.12,9.088,0.074,51,reviewed,us,us
2024-09-11T14:40:51.858Z,-28.9415,-69.5019,111.62,4.7,mb,95,46,1.052,0.61,us,us7000nd32,2024-09-17T11:49:23.040Z,"127 km W of Vinchina, Argentina",earthquake,5.51,2.33,0.043,164,reviewed,us,us
2024-09-11T13:41:10.120Z,23.8416,121.6688,45.454,4.5,mwr,71,70,0.562,0.42,us,us7000nd2t,2024-09-17T09:11:00.040Z,"16 km SSE of Hualien City, Taiwan",earthquake,2.21,5.961,0.073,18,reviewed,us,us
2024-09-11T12:53:14.869Z,59.825,-153.323,126.3,3.9,ml,,,,0.52,ak,ak024bpxi37y,2024-10-02T10:36:10.040Z,"44 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-09-11T11:43:41.150Z,18.0063333333333,-66.8711666666667,12.39,2.68,md,6,182,0.1687,0.17,pr,pr71459768,2024-09-11T12:49:24.860Z,"0 km SSE of Palomas, Puerto Rico",earthquake,0.79,1.19,0.0103420860011165,3,reviewed,pr,pr
2024-09-11T08:45:20.910Z,19.3575,-67.9501,43,3.55,md,8,335,1.223,0.45,pr,pr2024255000,2024-09-12T09:33:08.040Z,"98 km NNE of Punta Cana, Dominican Republic",earthquake,4.54,27.17,0.04,5,reviewed,pr,pr
2024-09-11T08:31:01.047Z,37.6474,-115.2783,11.8,3.5,ml,14,147.85000000000002,0.301,0.1665,nn,nn00884526,2024-10-08T07:45:06.514Z,"7 km NW of Hiko, Nevada",earthquake,,2,0.4,7,reviewed,nn,nn
2024-09-11T07:28:02.978Z,31.2018,70.571,33.01,5.1,mwb,99,51,3.341,0.95,us,us7000nd1m,2024-10-08T11:48:59.535Z,"36 km W of Karor, Pakistan",earthquake,7.98,4.53,0.055,32,reviewed,us,us
2024-09-11T06:36:48.597Z,58.9531,-136.6735,8,3.5,ml,,,,0.63,ak,ak024bpttx2t,2024-10-08T11:53:05.736Z,"63 km SW of Covenant Life, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-09-11T05:30:46.980Z,19.0433333333333,-64.6963333333333,27.18,3.09,md,3,315,0.624,0.05,pr,pr71459748,2024-09-11T06:27:29.380Z,"79 km N of Cruz Bay, U.S. Virgin Islands",earthquake,1.58,9.03,0.083093814341459,3,reviewed,pr,pr
2024-09-11T04:51:24.433Z,40.1327,-80.4549,4.348,2.5,mb_lg,50,41,0.077,0.8,us,us7000nd0t,2024-09-14T09:25:03.199Z,"4 km WNW of Claysville, Pennsylvania",earthquake,2.3,7.936,0.083,41,reviewed,us,us
2024-09-11T04:37:58.837Z,-6.3484,146.3879,108.664,4.5,mb,28,120,3.131,0.33,us,us7000nd0r,2024-09-12T01:16:01.040Z,"58 km E of Kainantu, Papua New Guinea",earthquake,10.04,9.034,0.115,22,reviewed,us,us
2024-09-11T04:33:23.420Z,18.1398333333333,-66.8471666666667,7.42,2.56,md,3,221,0.2527,0.34,pr,pr71459738,2024-09-11T05:16:49.460Z,"11 km N of Yauco, Puerto Rico",earthquake,6.12,5.07,0.0364126671933334,2,reviewed,pr,pr
2024-09-11T04:32:49.480Z,18.6215,-65.0405,20.01,2.83,md,5,219,0.2793,0.13,pr,pr71459733,2024-09-11T04:51:04.680Z,"33 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.97,11.29,0.160366354072349,4,reviewed,pr,pr
2024-09-11T04:22:25.965Z,37.8941,22.3535,10,4.6,mb,73,64,0.791,0.81,us,us7000nd0m,2024-09-12T00:00:18.040Z,"24 km NNE of Levídion, Greece",earthquake,4.56,1.861,0.091,36,reviewed,us,us
2024-09-11T03:59:38.659Z,19.6784,-71.3481,12.55,4.3,mb,57,93,0.508,0.59,us,us7000nd0i,2024-09-11T12:52:38.766Z,"8 km W of Villa Elisa, Dominican Republic",earthquake,4.62,1.721,0.103,27,reviewed,us,us
2024-09-11T02:57:02.501Z,-7.8866,118.3419,191.111,4.5,mb,28,79,3.927,0.75,us,us7000nd0c,2024-09-11T03:27:55.040Z,"73 km N of Dompu, Indonesia",earthquake,10.12,8.578,0.135,16,reviewed,us,us
2024-09-11T02:52:43.158Z,44.3088,-114.8789,13.242,3,ml,24,46,0.204,0.54,us,us7000nd0a,2024-09-16T21:46:14.420Z,"11 km NNE of Stanley, Idaho",earthquake,1.64,8.078,0.031,137,reviewed,us,us
2024-09-11T02:51:53.810Z,18.3056666666667,-67.602,0.59,2.97,md,11,164,0.4494,0.26,pr,pr71459708,2024-09-11T04:31:44.280Z,"37 km W of Rincón, Puerto Rico",earthquake,1.76,0.9,0.179338620120772,7,reviewed,pr,pr
2024-09-11T02:13:29.138Z,-24.2339,-66.8447,216.988,4,mb,29,101,1.768,0.83,us,us7000nd04,2024-09-11T04:02:51.040Z,"53 km W of San Antonio de los Cobres, Argentina",earthquake,8.93,9.748,0.232,5,reviewed,us,us
2024-09-11T01:17:23.962Z,58.1302,-136.6788,15.9,3,ml,,,,0.42,ak,ak024bpqqmjw,2024-09-11T01:54:54.040Z,"21 km WSW of Elfin Cove, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-09-11T00:36:33.468Z,38.9988,27.8786,10,4.1,mb,52,36,0.734,1.27,us,us7000nczt,2024-10-04T23:35:18.040Z,"9 km NNE of Akhisar, Turkey",earthquake,3.36,1.919,0.214,7,reviewed,us,us
2024-09-11T00:19:58.508Z,-18.1367,-69.4764,117.886,4.8,mb,108,125,0.2,0.65,us,us7000nczl,2024-10-04T23:25:24.040Z,"65 km SE of Palca, Peru",earthquake,7.83,4.731,0.056,100,reviewed,us,us
2024-09-11T00:06:16.667Z,53.5981,-164.3559,35,3.6,ml,42,205,0.922,0.63,us,us7000nd0n,2024-10-04T23:42:36.040Z,"110 km ESE of Akutan, Alaska",earthquake,4.06,2.011,0.081,20,reviewed,us,us
2024-09-10T23:57:23.138Z,-55.8718,-26.3272,10,5,mb,36,122,6.049,1.05,us,us7000ncz7,2024-10-04T23:17:58.040Z,"South Sandwich Islands region",earthquake,12.85,1.922,0.096,35,reviewed,us,us
2024-09-10T23:50:39.499Z,-55.8397,-26.3233,10,5.7,mb,102,47,6.045,0.97,us,us7000ncz6,2024-10-04T23:17:40.887Z,"South Sandwich Islands region",earthquake,10.37,1.852,0.06,99,reviewed,us,us
2024-09-10T22:48:58.226Z,51.669,-175.1788,35,3.7,mb,57,198,0.562,0.98,us,us7000nd0l,2024-09-28T05:18:39.040Z,"89 km SW of Atka, Alaska",earthquake,5.41,2.015,0.095,28,reviewed,us,us
2024-09-10T22:16:16.789Z,37.5633,57.0264,10,4.1,mb,31,196,0.939,1.35,us,us7000ncym,2024-10-04T23:00:48.040Z,"28 km WNW of Bojnūrd, Iran",earthquake,9.22,1.978,0.197,7,reviewed,us,us
2024-09-10T22:01:21.115Z,-55.8068,-26.2394,10,5.1,mb,46,68,6.086,0.82,us,us7000ncyh,2024-10-04T22:57:52.040Z,"South Sandwich Islands region",earthquake,11.37,1.882,0.087,43,reviewed,us,us
2024-09-10T21:48:45.181Z,-55.8717,-26.1777,10,5,mb,31,68,6.132,0.65,us,us7000ncyc,2024-10-04T22:51:13.040Z,"South Sandwich Islands region",earthquake,12.12,1.904,0.106,28,reviewed,us,us
2024-09-10T21:39:12.501Z,-55.8493,-26.1325,10,5.1,mb,52,68,6.153,0.71,us,us7000ncy8,2024-10-04T22:47:28.040Z,"South Sandwich Islands region",earthquake,11.65,1.891,0.081,49,reviewed,us,us
2024-09-10T21:24:58.660Z,18.0313333333333,-66.7991666666667,16.18,2.94,md,20,94,0.01341,0.16,pr,pr71459698,2024-09-10T21:40:52.520Z,"1 km NNW of Guayanilla, Puerto Rico",earthquake,0.41,0.6,0.135194331523905,7,reviewed,pr,pr
2024-09-10T21:18:56.482Z,-55.8346,-26.1345,10,5,mb,44,68,6.149,0.69,us,us7000ncy0,2024-10-04T22:42:41.040Z,"South Sandwich Islands region",earthquake,11.97,1.901,0.09,40,reviewed,us,us
2024-09-10T21:16:19.510Z,17.9645,-67.4136666666667,24.74,2.95,md,7,326,0.2924,0.09,pr,pr71459688,2024-09-10T21:32:24.590Z,"24 km W of Pole Ojea, Puerto Rico",earthquake,1.18,1.8,0.106249409105364,6,reviewed,pr,pr
2024-09-10T21:02:53.818Z,-15.6109,-173.4547,85.297,5,mb,212,76,2.341,0.74,us,us7000ncxz,2024-10-04T22:39:50.040Z,"52 km NE of Hihifo, Tonga",earthquake,7.61,7.185,0.04,196,reviewed,us,us
2024-09-10T20:13:15.520Z,31.662,-104.365,7.0227,2.7,ml,23,69,0.1,0.3,tx,tx2024rvui,2024-09-24T14:45:27.040Z,"56 km S of Whites City, New Mexico",earthquake,0.95401207737609,1.1086908578297505,0.2,18,reviewed,tx,tx
2024-09-10T20:10:41.385Z,59.5723,-30.6443,10,4.4,mb,31,50,6.777,1.04,us,us7000nd1i,2024-10-03T15:31:10.040Z,"Reykjanes Ridge",earthquake,7.99,1.892,0.115,22,reviewed,us,us
2024-09-10T20:05:27.098Z,5.3829,125.1256,10,4.5,mb,48,103,1.735,0.89,us,us7000ncx9,2024-10-03T15:29:54.040Z,"32 km SW of Balangonan, Philippines",earthquake,8.98,1.885,0.089,37,reviewed,us,us
2024-09-10T18:03:00.826Z,31.666,-104.355,6.1511,3.8,ml,32,66,0.1,0.2,tx,tx2024rvqa,2024-09-24T14:55:59.941Z,"56 km S of Whites City, New Mexico",earthquake,0.691310825488951,0.91344108479223,0.1,24,reviewed,tx,tx
2024-09-10T18:02:13.531Z,-55.8062,-26.0963,10,4.7,mb,33,68,6.165,0.45,us,us7000ncvw,2024-09-25T21:06:06.040Z,"South Sandwich Islands region",earthquake,4.08,1.869,0.12,21,reviewed,us,us
2024-09-10T16:34:26.943Z,32.764,-100.664,7.2998,2.5,ml,13,49,0.1,0.1,tx,tx2024rvnc,2024-09-11T16:36:07.342Z,"16 km NNE of Hermleigh, Texas",earthquake,0.7505706246935591,1.5112373016242133,0.1,31,reviewed,tx,tx
2024-09-10T15:36:02.493Z,35.1583,-106.7826,10.058,2.5,ml,45,24,0.34,0.68,us,us6000nqvz,2024-09-12T18:28:04.275Z,"8 km WSW of Paradise Hills, New Mexico",earthquake,2.77,7.785,0.06,36,reviewed,us,us
2024-09-10T14:11:46.192Z,35.2075,-106.774,6.934,2.8,ml,34,49,0.367,0.47,us,usa000p771,2024-09-15T21:01:40.701Z,"6 km W of Paradise Hills, New Mexico",earthquake,3.21,1.207,0.06,36,reviewed,us,us
2024-09-10T13:56:15.537Z,62.1044,-141.0303,0.1,3.2,ml,,,,1.15,ak,ak024boaktl1,2024-09-10T18:01:27.040Z,"63 km S of Alcan Border, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-09-10T13:42:37.459Z,23.0086,-64.0185,9.968,3.8,ml,16,271,4.6,0.7,us,usa000p76w,2024-09-10T17:59:28.040Z,"North Atlantic Ocean",earthquake,11.72,9.797,0.085,18,reviewed,us,us
2024-09-10T13:23:35.000Z,-21.5676,-67.0193,242.155,4.5,mb,33,88,1.747,0.63,us,usa000p76t,2024-09-10T17:57:07.040Z,"108 km SW of Atocha, Bolivia",earthquake,10.33,11.972,0.124,22,reviewed,us,us
2024-09-10T11:08:41.570Z,19.1563333333333,-155.466666666667,32.81,2.6,ml,51,126,0.004402,0.1,hv,hv74449432,2024-09-15T10:59:29.040Z,"5 km SSE of Pāhala, Hawaii",earthquake,0.49,0.43,0.167728364517346,38,reviewed,hv,hv
2024-09-10T10:39:39.080Z,18.1793,-68.5383,134,3.76,md,11,210,0.3696,0.11,pr,pr2024254002,2024-09-15T10:00:43.040Z,"23 km SSE of Boca de Yuma, Dominican Republic",earthquake,2.31,0.89,0.02,5,reviewed,pr,pr
2024-09-10T10:07:11.230Z,19.0051,-64.3101,49,3.78,md,13,313,0.6659,0.41,pr,pr2024254001,2024-09-15T09:53:45.040Z,"90 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,9.75,14.93,0.13,7,reviewed,pr,pr
2024-09-10T10:02:31.779Z,-7.0097,130.1013,126.123,4.6,mb,54,104,2.479,1.03,us,us6000nqur,2024-09-10T12:30:29.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,8.67,1.774,0.083,43,reviewed,us,us
2024-09-10T08:55:11.460Z,19.127,-64.2733,23,4,md,16,229,0.7913,0.23,pr,pr2024254000,2024-09-10T10:26:32.040Z,"103 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,1.56,19.26,0.2,14,reviewed,pr,pr
2024-09-10T08:49:40.226Z,-20.1116,-177.8082,552.212,4.4,mb,62,64,2.657,0.74,us,us6000nqul,2024-09-10T09:17:55.040Z,"286 km WNW of Houma, Tonga",earthquake,6.99,7.63,0.044,151,reviewed,us,us
2024-09-10T07:01:04.020Z,38.6896666666667,-122.504666666667,6.91,3.26,ml,153,27,0.0651,0.2,nc,nc75059891,2024-09-14T02:56:36.897Z,"12 km SE of Middletown, CA",earthquake,0.15,0.43,0.205,114,reviewed,nc,nc
2024-09-10T06:55:18.550Z,17.9701666666667,-66.9986666666667,7.79,2.84,md,13,185,0.04337,0.08,pr,pr71459603,2024-09-10T07:11:40.960Z,"5 km E of La Parguera, Puerto Rico",earthquake,0.44,0.39,0.123114682849439,7,reviewed,pr,pr
2024-09-10T05:28:16.085Z,13.9592,145.4831,103.958,4.5,mb,29,127,1.302,0.68,us,us6000nqvb,2024-10-07T02:25:53.071Z,"79 km NE of Yigo Village, Guam",earthquake,12.91,7.994,0.077,55,reviewed,us,us
2024-09-10T05:11:06.743Z,-8.6344,124.231,123.872,4.8,mww,74,39,1.971,0.83,us,us6000nqtv,2024-10-07T02:30:58.040Z,"64 km NNW of Pante Makasar, Timor Leste",earthquake,8.26,6.59,0.103,9,reviewed,us,us
2024-09-10T04:59:11.161Z,-30.4529,-177.576,10,5,mb,48,135,1.224,0.67,us,us6000nqtr,2024-09-10T22:24:36.040Z,"Kermadec Islands, New Zealand",earthquake,10.17,1.652,0.105,29,reviewed,us,us
2024-09-10T04:26:13.867Z,-5.0034,152.0878,95.729,4.6,mb,53,124,6.558,0.59,us,us6000nqti,2024-09-10T22:12:56.040Z,"75 km SSW of Kokopo, Papua New Guinea",earthquake,14.26,7.381,0.083,44,reviewed,us,us
2024-09-10T04:17:53.367Z,-38.4583,178.6393,10,4.8,mb,29,119,0.932,0.78,us,us6000nqtf,2024-09-10T05:04:48.932Z,"55 km ENE of Wainui, New Zealand",earthquake,5.63,1.964,0.121,21,reviewed,us,us
2024-09-10T03:56:22.760Z,18.853,-67.5421666666667,29.09,3.44,md,8,320,0.8008,0.29,pr,pr71459593,2024-09-10T04:10:58.330Z,"61 km NW of San Antonio, Puerto Rico",earthquake,2.78,18.94,0.0674505543697084,4,reviewed,pr,pr
2024-09-10T01:27:36.918Z,-55.9917,-28.018,117.636,4.6,mb,29,101,5.152,0.75,us,us6000nquj,2024-09-10T21:59:07.040Z,"South Sandwich Islands region",earthquake,11.03,7.824,0.107,26,reviewed,us,us
2024-09-10T00:53:39.171Z,-26.6772,-176.3359,35,5,mb,89,124,2.92,0.5,us,us6000nqsx,2024-10-04T04:24:21.040Z,"south of the Fiji Islands",earthquake,9.78,1.775,0.067,72,reviewed,us,us
2024-09-10T00:23:46.150Z,18.5526666666667,-66.0853333333333,105.46,3.43,md,12,206,0.4454,0.13,pr,pr71459583,2024-09-10T20:06:15.197Z,"9 km NNE of San Juan, Puerto Rico",earthquake,2.53,1.25,0.0157399113113015,8,reviewed,pr,pr
2024-09-09T23:20:43.760Z,37.6465,-119.447833333333,24.21,2.98,md,48,72,0.2929,0.1,nc,nc75059826,2024-10-04T03:49:52.040Z,"16 km SE of Yosemite Valley, CA",earthquake,0.36,0.89,0.133,40,reviewed,nc,nc
2024-09-09T22:43:15.305Z,44.3769,-126.1177,10,2.6,ml,38,217,0.527,0.42,us,us6000nqs7,2024-10-04T03:42:04.040Z,"160 km W of Yachats, Oregon",earthquake,5.11,1.999,0.042,74,reviewed,us,us
2024-09-09T22:34:32.450Z,18.8851666666667,-64.3878333333333,4.67,3.11,md,5,321,0.5123,0.1,pr,pr71459573,2024-09-09T23:03:05.290Z,"74 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,6.07,5.42,0.0916657573770807,4,reviewed,pr,pr
2024-09-09T21:37:12.000Z,18.3148333333333,-67.4653333333333,15.86,2.91,md,5,335,0.3259,0.15,pr,pr71459563,2024-09-09T21:45:26.230Z,"22 km W of Rincón, Puerto Rico",earthquake,1.77,13.94,0.134793540856385,4,reviewed,pr,pr
2024-09-09T21:01:29.242Z,4.3404,126.7337,48.5,5.1,mww,212,72,2.944,0.53,us,us6000nqrs,2024-10-03T04:39:23.665Z,"183 km SE of Sarangani, Philippines",earthquake,7.11,5.044,0.086,13,reviewed,us,us
2024-09-09T20:11:39.806Z,-53.9899,6.8568,10,4.6,mb,22,59,18.243,0.51,us,us6000nqrm,2024-09-27T15:44:28.040Z,"Bouvet Island region",earthquake,13.93,1.909,0.122,20,reviewed,us,us
2024-09-09T19:31:28.362Z,17.8073,119.7011,10,4.5,mb,53,118,5.15,0.75,us,us6000nqre,2024-09-27T15:39:23.040Z,"71 km WNW of Puro Pinget, Philippines",earthquake,9.89,1.901,0.082,44,reviewed,us,us
2024-09-09T18:49:51.430Z,31.8595,131.7809,25.069,4.2,mb,31,127,1.185,0.83,us,us6000nqr9,2024-09-22T12:54:07.040Z,"35 km E of Miyazaki, Japan",earthquake,6.49,6.588,0.141,14,reviewed,us,us
2024-09-09T17:37:09.146Z,-6.2802,-107.1062,10,5.4,mww,73,153,17.109,0.66,us,us6000nqqz,2024-09-27T15:34:58.802Z,"central East Pacific Rise",earthquake,14.36,1.931,0.06,27,reviewed,us,us
2024-09-09T17:31:25.028Z,56.0653,-157.6911,34.6,2.5,ml,,,,0.31,ak,ak024bmp9vcm,2024-09-09T18:14:15.040Z,"51 km ESE of Chignik, Alaska",earthquake,,3,,,automatic,ak,ak
2024-09-09T17:24:09.700Z,-31.7355,-72.2241,15.265,4.1,mwr,28,141,1.106,0.99,us,us6000nqqj,2024-09-22T13:52:53.040Z,"100 km W of Illapel, Chile",earthquake,2.59,4.594,0.049,40,reviewed,us,us
2024-09-09T16:55:41.085Z,60.0269,-146.2638,7.8,3.3,ml,,,,0.98,ak,ak024bmotrix,2024-09-09T22:25:04.080Z,"63 km SSW of Cordova, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2024-09-09T16:55:40.495Z,60.0019,-146.2138,20.4,3.5,ml,,,,0.38,ak,ak024bmotm5n,2024-09-18T15:00:58.040Z,"65 km SSW of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-09-09T16:42:48.251Z,60.9963,-151.7357,79.5,2.5,ml,,,,0.48,ak,ak024bmoqufz,2024-09-18T15:03:00.040Z,"33 km WSW of Tyonek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-09-09T16:38:28.985Z,31.4671,-115.508,12.671,2.5,ml,15,243,1.228,0.64,us,us6000nqp6,2024-09-25T21:04:46.040Z,"71 km ENE of San Vicente, Mexico",earthquake,2.09,8.642,0.06,36,reviewed,us,us
2024-09-09T16:28:20.830Z,-6.2441,151.8764,54.272,4.8,mb,65,65,5.63,0.59,us,us6000nqp4,2024-09-25T21:01:23.040Z,"207 km ESE of Kimbe, Papua New Guinea",earthquake,10.21,4.677,0.056,99,reviewed,us,us
2024-09-09T16:25:17.906Z,51.584,177.8259,61.716,3.9,mb,43,196,0.561,0.28,us,us6000nqp5,2024-09-25T18:38:49.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.81,6.754,0.092,31,reviewed,us,us
2024-09-09T16:02:33.731Z,-21.2806,-68.7867,109.195,4.1,mb,20,60,1.18,0.62,us,us6000nqnz,2024-09-25T16:51:57.040Z,"55 km W of Ollagüe, Chile",earthquake,7.65,9.807,0.151,12,reviewed,us,us
2024-09-09T15:56:28.890Z,40.5275,-121.999666666667,15.59,2.59,md,49,38,0.115,0.17,nc,nc75059686,2024-09-11T14:32:55.040Z,"10 km NW of Shingletown, CA",earthquake,0.26,0.57,0.146,46,reviewed,nc,nc
2024-09-09T15:21:47.770Z,33.8925,-117.7273333,8.1,2.55,ml,128,18,0.02795,0.17,ci,ci40729055,2024-09-18T15:04:49.040Z,"8 km E of Yorba Linda, CA",earthquake,0.1,0.28,0.195,26,reviewed,ci,ci
2024-09-09T15:14:24.770Z,-22.3316,-67.4299,162.269,4.2,mb,50,45,0.927,1.06,us,us6000nqnm,2024-09-25T16:36:41.040Z,"102 km NE of San Pedro de Atacama, Chile",earthquake,7.98,6.062,0.108,24,reviewed,us,us
2024-09-09T15:02:53.941Z,-29.6808,-176.1815,10,5,mb,66,63,1.573,0.74,us,us6000nqni,2024-09-25T16:24:32.040Z,"Kermadec Islands region",earthquake,10.51,1.807,0.048,142,reviewed,us,us
2024-09-09T13:18:56.607Z,22.4668,121.8421,10,4.4,mb,27,97,0.786,0.7,us,us6000nqml,2024-09-25T16:05:45.040Z,"124 km ENE of Hengchun, Taiwan",earthquake,3.84,1.881,0.169,11,reviewed,us,us
2024-09-09T11:02:34.385Z,37.7353,-117.1526,8.9,2.6,ml,17,114.57,0.186,0.1524,nn,nn00884404,2024-10-01T12:45:41.040Z,"7 km ENE of Goldfield, Nevada",earthquake,,1.9,0.36,5,reviewed,nn,nn
2024-09-09T11:00:45.971Z,37.7391,-117.1421,8,3,ml,16,95.72999999999999,0.195,0.153,nn,nn00884400,2024-10-01T12:39:51.040Z,"8 km ENE of Goldfield, Nevada",earthquake,,1.8,0.52,5,reviewed,nn,nn
2024-09-09T10:13:45.376Z,55.9079,-157.4901,39.6,2.5,ml,,,,0.37,ak,ak024bml00sp,2024-09-09T12:26:39.040Z,"71 km SE of Chignik, Alaska",earthquake,,21.5,,,automatic,ak,ak
2024-09-09T09:50:37.609Z,31.629,-104.508,7.0227,3.3,ml,34,70,0,0.1,tx,tx2024rteg,2024-09-10T14:40:47.820Z,"61 km SSW of Whites City, New Mexico",earthquake,0.9571165612165304,0.6296424118368509,0.1,18,reviewed,tx,tx
2024-09-09T09:13:51.489Z,-21.3588,-173.6318,10,4.9,mb,53,85,1.235,1.44,us,us6000nqlk,2024-09-09T11:34:48.040Z,"137 km E of ‘Ohonua, Tonga",earthquake,7.36,1.832,0.072,88,reviewed,us,us
2024-09-09T09:13:11.822Z,-5.9732,146.618,52.28,4.6,mb,50,95,3.451,1.01,us,us6000nqlj,2024-09-09T12:23:21.040Z,"90 km ENE of Kainantu, Papua New Guinea",earthquake,7.79,4.931,0.072,57,reviewed,us,us
